,Time,U_mpers,V_mpers,date,ws_mpers_D2A1,ws_dir_degree_D2A1,dirn_D2A1
3829,13,2.9073973,-4.620927,2006-01-02,5.4594803231970985,32.177303618136,North_West
3830,14,2.827867,-5.287963,2006-01-02,5.996614416406811,28.136728736814632,North_West
3831,15,3.2255402,-4.921374299999999,2006-01-02,5.884219114081028,33.2414157464232,North_West
3832,16,2.6397630000000003,-4.0704193,2006-01-02,4.851459777632037,32.96436087461028,North_West
3833,17,3.051745,-3.7827797,2006-01-02,4.860305525762459,38.89473914544257,North_West
3834,18,3.3883562000000005,-3.2391071,2006-01-02,4.687512404607465,46.29007102712707,North_West
3835,19,3.6396394,-3.2907214,2006-01-02,4.906711963672854,47.8821967343486,North_West
3836,20,3.345624,-3.0485907,2006-01-02,4.5262683532356425,47.65967431035893,North_West
3837,21,2.4892464,-2.5649188,2006-01-02,3.5742350357113337,44.14221537286601,North_West
3838,22,3.3747306000000004,-1.6341138000000002,2006-01-02,3.749551244339355,64.16278201692128,West
3839,23,2.8698597,-1.6098399,2006-01-02,3.2905439066081614,60.7098738932506,West
1128,0,2.2879272,-0.27529687,2006-01-03,2.3044303502452914,83.13882040047932,West
1129,1,2.2782135,0.5295878,2006-01-03,2.3389570302789,103.08642222746167,West
1130,2,2.7130508,1.6902956000000002,2006-01-03,3.196520586318818,121.92389435313298,South_West
1131,3,3.098513,1.8623135,2006-01-03,3.615106413848872,121.00732326683071,South_West
1132,4,3.5221813,2.1116996,2006-01-03,4.106706260582786,120.94450504986342,South_West
1133,5,2.6619782,3.2441022,2006-01-03,4.1964660157470695,140.62909154566663,South_West
1134,6,3.8657975,3.5588531000000003,2006-01-03,5.254505276273482,132.63266842049336,South_West
1135,7,3.1002216,4.222536,2006-01-03,5.238433376535637,143.71357015912415,South_West
1136,8,4.163842,4.1117625,2006-01-03,5.851851933992371,134.63943465899035,South_West
1137,9,4.0960646,4.3872595,2006-01-03,6.002148875837171,136.96593817631214,South_West
1138,10,3.41155,5.4161987,2006-01-03,6.401084420657306,147.79403417297266,South_West
1139,11,4.4142410000000005,5.9424696,2006-01-03,7.402598770229625,143.39395029455926,South_West
1140,12,5.071209,4.515103,2006-01-03,6.789942254709534,131.67996854252576,South_West
1141,13,3.843398000000001,5.1660028,2006-01-03,6.4388891212702095,143.35152416253618,South_West
1142,14,3.3511324,5.131668599999999,2006-01-03,6.1289567613547185,146.85426730481097,South_West
